timestamp,location-long,location-lat
2015-09-18 11:46:00,49.05361667,69.26683333
2015-09-18 23:03:00,49.02273333,69.23871667
2015-09-19 06:58:00,49.08208333,69.26065
2015-09-19 23:04:00,48.98771667,69.26331667
2015-09-21 05:38:00,49.02698333,69.2319
2015-09-21 06:57:00,49.027,69.23188333
2015-09-21 11:46:00,49.05276667,69.28335
2015-09-21 23:03:00,48.89961667,69.2678
2015-09-22 06:58:00,49.01465,69.23328333
2015-09-22 11:46:00,49.10196667,69.23743333
2015-09-23 18:19:00,48.91058333,69.26605
2015-09-23 23:40:00,48.91061667,69.26606667
2015-09-24 06:59:00,48.96548333,69.26788333
2015-09-24 11:45:00,48.94321667,69.26338333
2015-09-24 23:02:00,48.90161667,69.267
2015-09-25 06:58:00,48.9221,69.28438333
2015-09-25 11:44:00,48.9586,69.27268333
2015-09-25 23:01:00,48.91178333,69.26581667
2015-09-26 06:57:00,49.04948333,69.21231667
2015-09-26 11:47:00,49.03401667,69.22553333
2015-09-26 23:03:00,49.02298333,69.2384
2015-09-27 07:01:00,49.12833333,69.23251667
2015-09-27 11:44:00,49.19071667,69.27411667
2015-09-28 06:57:00,49.04376667,69.27818333
2015-09-28 11:44:00,48.9109,69.26683333
2015-09-28 23:00:00,48.89921667,69.26796667
2015-09-29 18:16:00,48.91103333,69.26683333
2015-09-29 23:39:00,48.9076,69.26191667
2015-09-30 06:57:00,49.15556667,69.2614
2015-09-30 11:44:00,49.16803333,69.24396667
2015-09-30 22:59:00,48.91076667,69.26611667
2015-10-01 06:58:00,49.07848333,69.21918333
2015-10-01 11:43:00,49.08113333,69.22098333
2015-10-01 22:58:00,48.89956667,69.268
2015-10-02 18:17:00,48.9112,69.2669
2015-10-03 06:56:00,49.1008,69.2274
2015-10-03 11:45:00,48.90911667,68.86643333
2015-10-03 23:01:00,48.90911667,68.84676667
2015-10-04 06:56:00,49.01906667,67.82593333
2015-10-04 23:02:00,48.00871667,66.93956667
2015-10-05 06:56:00,48.01683333,66.93598333
2015-10-05 23:01:00,44.10598333,65.20166667
2015-10-06 06:57:00,43.13555,64.37651667
2015-10-06 11:43:00,42.18231667,64.02588333
2015-10-06 23:00:00,41.83411667,63.88008333
2015-10-07 06:57:00,41.58166667,63.85281667
2015-10-08 09:01:00,41.494825,63.80975
2015-10-09 08:58:00,41.561395000000005,63.62830833
2015-10-10 05:33:00,38.62436667,61.22173333
2015-10-10 06:54:00,38.34193333,60.97708333
2015-10-10 23:00:00,37.94235,60.30385
2015-10-11 08:59:00,37.97698167,60.30144167
2015-10-11 18:13:00,37.95513333,60.31251667
2015-10-12 08:59:00,37.77959833,60.02433333
2015-10-13 05:33:00,37.92863333,59.2533
2015-10-13 06:54:00,37.93211667,59.25428333
2015-10-13 23:04:00,37.99671667,59.21843333
2015-10-14 09:00:00,37.98341667,59.11805333
2015-10-15 05:35:00,38.0122,59.10008333
2015-10-15 09:00:00,37.93696667,59.10672333
2015-10-17 01:09:00,37.81513333,58.93281667
2015-10-17 09:01:00,36.30511667,57.77207667
2015-10-18 09:01:00,33.90753333,57.05839167
2015-10-18 18:17:00,33.76895,57.03908333
2015-10-19 09:01:00,33.44115833,57.08564667
2015-10-19 18:16:00,30.5243,56.13971667
2015-10-21 06:56:00,28.11865,55.49515
2015-10-22 06:56:00,27.06865,54.87303333
2015-10-22 11:44:00,26.86121667,54.95885
2015-10-23 09:00:00,26.88270167,55.01163167
2015-10-24 05:36:00,27.59168333,55.01341667
2015-10-24 09:02:00,27.24849167,54.69479167
2015-10-26 08:02:00,24.28876167,52.91982667
2015-10-27 07:59:00,22.51284333,52.20739167
2015-10-28 08:00:00,18.87552167,52.16887667
2015-10-29 08:01:00,15.80502333,51.76595667
2015-10-30 07:01:00,15.1254,51.48023333
2015-10-31 08:03:00,13.11900833,51.54536833
2015-10-31 18:23:00,12.02763333,50.98588333
2015-11-01 08:04:00,12.07116,51.124975
2015-11-02 08:02:00,12.08949333,51.25713333
2015-11-03 05:39:00,11.94926667,51.36903333
2015-11-03 06:58:00,11.94928333,51.36918333
2015-11-04 06:59:00,11.61585,51.05558333
2015-11-04 11:46:00,11.26538333,50.63773333
2015-11-05 08:02:00,10.56832667,50.23948833
2015-11-06 08:03:00,10.26418167,50.00401333
2015-11-06 18:21:00,9.94741667,49.83158333
2015-11-07 08:02:00,10.06231333,49.79374333
2015-11-08 05:40:00,9.68903333,49.60336667
2015-11-08 06:59:00,9.68811667,49.6039
2015-11-08 23:07:00,9.71216667,49.60733333
2015-11-09 08:03:00,9.70658,49.61138167
2015-11-10 06:59:00,9.95575,48.54803333
2015-11-11 08:01:00,9.80024167,48.09720833
2015-11-12 05:37:00,9.81426667,48.06565
2015-11-12 06:58:00,9.81393333,48.06631667
2015-11-13 08:02:00,9.693995,47.87187667
2015-11-14 08:02:00,9.50906333,47.64645167
2015-11-14 18:18:00,9.61748333,47.31328333
2015-11-15 06:56:00,9.56515,47.29238333
2015-11-15 11:44:00,9.53123333,47.2041
2015-11-15 23:02:00,9.5204,47.20071667
2015-11-16 06:58:00,9.53115,47.20411667
2015-11-18 08:03:00,7.69297167,44.79829333
2015-11-19 18:21:00,8.99643333,44.39553333
2015-11-19 23:41:00,8.99631667,44.39575
2015-11-20 06:59:00,8.98135,44.39365
2015-11-20 23:06:00,8.28281667,44.16843333
2015-11-21 07:01:00,8.22568333,44.02498333
2015-11-22 08:02:00,6.72324833,43.433775
2015-11-23 06:57:00,5.13205,43.4869
2015-11-24 06:57:00,4.77435,43.50975
2015-11-25 08:02:00,4.817365000000001,43.731204999999996
2015-11-26 05:39:00,4.76133333,43.51356667
2015-11-26 07:00:00,4.77725,43.50608333
2015-11-26 11:48:00,4.77415,43.54376667
2015-11-27 07:00:00,4.77493333,43.50853333
2015-11-27 23:03:00,4.74151667,43.40003333
2015-11-29 07:00:00,4.78285,43.5135
2015-11-29 11:45:00,4.77126667,43.50778333
2015-11-30 08:03:00,4.9888699999999995,43.47805667
2015-12-01 08:53:00,4.81787167,43.54238667
2015-12-02 06:59:00,4.7828,43.51358333
2015-12-02 11:44:00,4.78293333,43.5135
2015-12-03 07:01:00,4.78215,43.52615
2015-12-03 11:44:00,4.77171667,43.50575
2015-12-03 23:02:00,4.74728333,43.39903333
2015-12-04 07:00:00,4.78233333,43.52615
2015-12-04 11:48:00,4.77141667,43.50713333
2015-12-05 07:01:00,4.78216667,43.52608333
2015-12-05 11:47:00,4.7762,43.50938333
2015-12-06 07:01:00,4.79515,43.55293333
2015-12-06 11:45:00,4.7703,43.504
2015-12-08 08:02:00,4.81784333,43.54242
2015-12-09 07:00:00,4.78271667,43.51356667
2015-12-09 11:46:00,4.76373333,43.50476667
2015-12-09 23:03:00,4.74713333,43.39538333
2015-12-10 07:00:00,4.783,43.51351667
2015-12-12 06:58:00,4.78288333,43.5135
2015-12-12 11:46:00,4.77788333,43.50528333
2015-12-13 08:04:00,4.74400833,43.50746667
2015-12-14 07:01:00,4.7828,43.51348333
2015-12-14 11:46:00,4.76698333,43.51361667
2015-12-15 07:00:00,4.76573333,43.51886667
